dataTime,麥寮PT-85126,麥寮PT-85136,麥出PT-851126,彰入PT-M621,彰出PT-M622,大安溪PT-A451,中港溪PT-A441,鳳山溪PT-A461,桃入PT-A421,桃出PT-A422,桃機入PT-C2401,麥出FQ-85136,麥出FQ-85126,彰入FQ-M421,桃入FQ-A421,桃出FQ-A422,前段工況,後段工況
2021-06-24 10:10:24,38.3828125,37.92578125,35.703125,26.987499237060547,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8250000476837158,8.6875,4.1100001335144043,-0.00390625,242.0234375,243.44999694824219,243.03836059570313,249.02999877929688,2,2
2021-06-24 10:10:25,38.427734375,37.966796875,35.732421875,26.987499237060547,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.6999998092651367,3.9800000190734863,-0.01171875,242.5859375,243.44999694824219,243.12860107421875,249.1199951171875,2,2
2021-06-24 10:10:26,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6999998092651367,3.9800000190734863,-0.01171875,242.5859375,243.44999694824219,243.12860107421875,249.1199951171875,2,2
2021-06-24 10:10:27,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8250000476837158,8.6125001907348633,4,-0.01171875,242.5859375,243.44999694824219,243.12860107421875,248.1300048828125,2,2
2021-06-24 10:10:28,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6125001907348633,4.0199999809265137,-0.01171875,242.5859375,243.44999694824219,243.21885681152344,249.38999938964844,2,2
2021-06-24 10:10:29,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8250000476837158,8.6125001907348633,4,-0.01171875,242.5859375,243.44999694824219,243.12860107421875,250.19999694824219,2,2
2021-06-24 10:10:30,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8250000476837158,8.6000003814697266,4.0300002098083496,-0.01171875,242.5859375,243.44999694824219,243.12860107421875,249.92999267578125,2,2
2021-06-24 10:10:31,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6000003814697266,4.0500001907348633,-0.01171875,242.5859375,243.44999694824219,243.12860107421875,249.75,2,2
2021-06-24 10:10:32,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8250000476837158,8.5749998092651367,4.0399999618530273,-0.01171875,242.5859375,243.44999694824219,243.12860107421875,249.75,2,2
2021-06-24 10:10:33,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5500001907348633,4.0199999809265137,-0.01171875,242.5859375,243.44999694824219,243.03836059570313,249.21000671386719,2,2
2021-06-24 10:10:34,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5625,4.0300002098083496,-0.01171875,242.5859375,243.44999694824219,243.12860107421875,249.83999633789063,2,2
2021-06-24 10:10:35,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5500001907348633,4.0199999809265137,-0.01171875,242.5859375,243.44999694824219,243.12860107421875,249.75,2,2
2021-06-24 10:10:36,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5500001907348633,4.0199999809265137,-0.01171875,242.5859375,243.44999694824219,243.12860107421875,249.47999572753906,2,2
2021-06-24 10:10:37,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5500001907348633,4.0199999809265137,-0.01171875,242.5859375,243.44999694824219,243.12860107421875,249.57000732421875,2,2
2021-06-24 10:10:38,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5749998092651367,4.0199999809265137,-0.01171875,242.5859375,243.44999694824219,243.21885681152344,250.55999755859375,2,2
2021-06-24 10:10:39,38.427734375,37.966796875,35.732421875,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5500001907348633,4.0300002098083496,-0.01171875,242.5859375,243.44999694824219,243.12860107421875,250.11000061035156,2,2
2021-06-24 10:10:40,38.427734375,37.966796875,35.732421875,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5249996185302734,4.0300002098083496,-0.01171875,242.5859375,243.44999694824219,243.21885681152344,249.66000366210938,2,2
2021-06-24 10:10:41,38.427734375,37.966796875,35.732421875,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5249996185302734,4.0300002098083496,-0.01171875,242.5859375,243.44999694824219,243.21885681152344,249.66000366210938,2,2
2021-06-24 10:10:42,38.427734375,37.966796875,35.732421875,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5625,4.0300002098083496,-0.01171875,242.5859375,243.44999694824219,243.12860107421875,250.3800048828125,2,2
2021-06-24 10:10:43,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5500001907348633,4.0399999618530273,-0.01171875,242.5859375,243.44999694824219,243.12860107421875,250.3800048828125,2,2
2021-06-24 10:10:44,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5500001907348633,4.0300002098083496,-0.01171875,242.5859375,243.44999694824219,243.21885681152344,250.55999755859375,2,2
2021-06-24 10:10:45,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5500001907348633,4.0100002288818359,-0.01171875,242.5859375,243.44999694824219,243.21885681152344,250.55999755859375,2,2
2021-06-24 10:10:46,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5749998092651367,4.0300002098083496,-0.01171875,242.5859375,243.60000610351563,243.12860107421875,251.82000732421875,2,2
2021-06-24 10:10:47,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5749998092651367,4.0199999809265137,-0.01171875,242.5859375,243.44999694824219,243.12860107421875,251.82000732421875,2,2
2021-06-24 10:10:48,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6000003814697266,4.0100002288818359,-0.01171875,242.5859375,243.44999694824219,243.03836059570313,250.55999755859375,2,2
2021-06-24 10:10:49,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5874996185302734,4,-0.01171875,242.5859375,243.60000610351563,243.12860107421875,249.92999267578125,2,2
2021-06-24 10:10:50,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6000003814697266,4.0199999809265137,-0.01171875,242.5859375,243.60000610351563,243.12860107421875,249.83999633789063,2,2
2021-06-24 10:10:51,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5874996185302734,4.0300002098083496,-0.01171875,242.5859375,243.60000610351563,243.03836059570313,249.1199951171875,2,2
2021-06-24 10:10:52,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5749998092651367,4.0199999809265137,-0.01171875,242.5859375,243.60000610351563,243.12860107421875,249.1199951171875,2,2
2021-06-24 10:10:53,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8250000476837158,8.5625,4.0100002288818359,-0.01171875,242.5859375,243.60000610351563,243.12860107421875,248.30999755859375,2,2
2021-06-24 10:10:54,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5625,4.0100002288818359,-0.01171875,242.5859375,243.60000610351563,243.12860107421875,248.58000183105469,2,2
2021-06-24 10:10:55,38.427734375,37.966796875,35.732421875,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5874996185302734,4,-0.01171875,242.5859375,243.60000610351563,243.12860107421875,249.02999877929688,2,2
2021-06-24 10:10:56,38.427734375,37.966796875,35.732421875,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6125001907348633,4.0100002288818359,-0.01171875,242.5859375,243.60000610351563,243.12860107421875,249.57000732421875,2,2
2021-06-24 10:10:57,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6125001907348633,4.0199999809265137,-0.01171875,242.5859375,243.60000610351563,243.03836059570313,249.66000366210938,2,2
2021-06-24 10:10:58,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6125001907348633,4,-0.01171875,242.5859375,243.60000610351563,243.12860107421875,249.66000366210938,2,2
2021-06-24 10:10:59,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.625,4.0199999809265137,-0.01171875,242.5859375,243.44999694824219,243.12860107421875,249.83999633789063,2,2
2021-06-24 10:11:00,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.625,4.0399999618530273,-0.01171875,242.5859375,243.44999694824219,243.12860107421875,249.83999633789063,2,2
2021-06-24 10:11:01,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8250000476837158,8.5874996185302734,4.0100002288818359,-0.01171875,242.5859375,243.60000610351563,243.03836059570313,248.94000244140625,2,2
2021-06-24 10:11:02,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6000003814697266,4.0100002288818359,-0.01171875,242.5859375,243.60000610351563,243.12860107421875,249.30000305175781,2,2
2021-06-24 10:11:03,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5874996185302734,4.0300002098083496,-0.01171875,242.5859375,243.44999694824219,243.12860107421875,248.66999816894531,2,2
2021-06-24 10:11:04,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8250000476837158,8.6000003814697266,4.0199999809265137,-0.01171875,242.5859375,243.44999694824219,243.03836059570313,248.85000610351563,2,2
2021-06-24 10:11:05,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5874996185302734,4.0199999809265137,-0.01171875,242.5859375,243.60000610351563,243.12860107421875,249.57000732421875,2,2
2021-06-24 10:11:06,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6125001907348633,4.0199999809265137,-0.01171875,242.5859375,243.60000610351563,243.12860107421875,249.57000732421875,2,2
2021-06-24 10:11:07,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6000003814697266,4.0300002098083496,-0.01171875,242.5859375,243.60000610351563,243.21885681152344,249.47999572753906,2,2
2021-06-24 10:11:08,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6125001907348633,4.0399999618530273,-0.01171875,242.5859375,243.60000610351563,243.12860107421875,249.75,2,2
2021-06-24 10:11:09,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.625,4.0199999809265137,-0.01171875,242.5859375,243.60000610351563,243.12860107421875,250.11000061035156,2,2
2021-06-24 10:11:10,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6499996185302734,4.0199999809265137,-0.01171875,242.5859375,243.60000610351563,243.12860107421875,250.28999328613281,2,2
2021-06-24 10:11:11,38.427734375,37.966796875,35.732421875,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.625,4.0300002098083496,-0.01171875,242.5859375,243.44999694824219,243.12860107421875,249.66000366210938,2,2
2021-06-24 10:11:12,38.427734375,37.966796875,35.732421875,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6000003814697266,4.0100002288818359,-0.01171875,242.5859375,243.44999694824219,243.03836059570313,249.30000305175781,2,2
2021-06-24 10:11:13,38.427734375,37.966796875,35.732421875,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6000003814697266,4.0199999809265137,-0.01171875,242.5859375,243.60000610351563,243.03836059570313,249.02999877929688,2,2
2021-06-24 10:11:14,38.427734375,37.966796875,35.732421875,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5874996185302734,4.0100002288818359,-0.01171875,242.5859375,243.60000610351563,243.03836059570313,248.85000610351563,2,2
2021-06-24 10:11:15,38.427734375,37.966796875,35.732421875,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6125001907348633,4.0399999618530273,-0.01171875,242.5859375,243.60000610351563,243.12860107421875,249.38999938964844,2,2
2021-06-24 10:11:16,38.427734375,37.966796875,35.732421875,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5874996185302734,4.0399999618530273,-0.01171875,242.5859375,243.44999694824219,243.03836059570313,248.30999755859375,2,2
2021-06-24 10:11:17,38.427734375,37.966796875,35.732421875,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6000003814697266,4.0300002098083496,-0.01171875,242.5859375,243.44999694824219,242.94810485839844,249.1199951171875,2,2
2021-06-24 10:11:18,38.427734375,37.966796875,35.732421875,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8250000476837158,8.6125001907348633,4.0399999618530273,-0.01171875,242.5859375,243.44999694824219,243.03836059570313,249.1199951171875,2,2
2021-06-24 10:11:19,38.427734375,37.966796875,35.732421875,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6125001907348633,4.0300002098083496,-0.01171875,242.5859375,243.44999694824219,243.03836059570313,248.94000244140625,2,2
2021-06-24 10:11:20,38.427734375,37.966796875,35.732421875,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6374998092651367,4.0399999618530273,-0.01171875,242.5859375,243.44999694824219,243.12860107421875,249.38999938964844,2,2
2021-06-24 10:11:21,38.427734375,37.966796875,35.732421875,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.625,4.0199999809265137,-0.01171875,242.5859375,243.44999694824219,243.12860107421875,249.1199951171875,2,2
2021-06-24 10:11:22,38.427734375,37.966796875,35.732421875,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6125001907348633,3.9900000095367432,-0.01171875,242.5859375,243.44999694824219,243.03836059570313,249.02999877929688,2,2
2021-06-24 10:11:23,38.427734375,37.966796875,35.732421875,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8250000476837158,8.625,4.0199999809265137,-0.01171875,242.5859375,243.30000305175781,242.94810485839844,249.30000305175781,2,2
2021-06-24 10:11:24,38.427734375,37.966796875,35.732421875,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8250000476837158,8.625,4.0100002288818359,-0.01171875,242.5859375,243.30000305175781,242.94810485839844,249.02999877929688,2,2
2021-06-24 10:11:25,38.390625,37.935546875,35.712890625,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6125001907348633,4.0100002288818359,-0.015625,242.1328125,243.44999694824219,243.03836059570313,249.66000366210938,2,2
2021-06-24 10:11:26,38.390625,37.935546875,35.712890625,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.625,4.0399999618530273,-0.015625,242.1328125,243.44999694824219,243.03836059570313,249.38999938964844,2,2
2021-06-24 10:11:27,38.390625,37.935546875,35.712890625,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6000003814697266,4.0199999809265137,-0.015625,242.1328125,243.30000305175781,243.12860107421875,248.94000244140625,2,2
2021-06-24 10:11:28,38.390625,37.935546875,35.712890625,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.5874996185302734,4.0300002098083496,-0.015625,242.1328125,243.30000305175781,243.12860107421875,248.75999450683594,2,2
2021-06-24 10:11:29,38.390625,37.935546875,35.712890625,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.625,4.0399999618530273,-0.015625,242.1328125,243.60000610351563,243.03836059570313,249.66000366210938,2,2
2021-06-24 10:11:30,38.390625,37.935546875,35.712890625,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6000003814697266,4.0399999618530273,-0.015625,242.1328125,243.60000610351563,242.94810485839844,249.30000305175781,2,2
2021-06-24 10:11:31,38.390625,37.935546875,35.712890625,26.987499237060547,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.6125001907348633,4.0300002098083496,-0.015625,242.1328125,243.30000305175781,243.12860107421875,249.38999938964844,2,2
2021-06-24 10:11:32,38.390625,37.935546875,35.712890625,26.987499237060547,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.6125001907348633,4.0199999809265137,-0.015625,242.1328125,243.30000305175781,243.12860107421875,249.38999938964844,2,2
2021-06-24 10:11:33,38.390625,37.935546875,35.712890625,26.987499237060547,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.6125001907348633,4.0100002288818359,-0.015625,242.1328125,243.30000305175781,243.12860107421875,248.94000244140625,2,2
2021-06-24 10:11:34,38.390625,37.935546875,35.712890625,26.987499237060547,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.6125001907348633,4.0199999809265137,-0.015625,242.1328125,243.30000305175781,243.21885681152344,248.75999450683594,2,2
2021-06-24 10:11:35,38.390625,37.935546875,35.712890625,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6374998092651367,4.0199999809265137,-0.015625,242.1328125,243.30000305175781,243.12860107421875,249.30000305175781,2,2
2021-06-24 10:11:36,38.390625,37.935546875,35.712890625,27,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6499996185302734,4.0199999809265137,-0.015625,242.1328125,243.30000305175781,242.94810485839844,249.30000305175781,2,2
2021-06-24 10:11:37,38.390625,37.935546875,35.712890625,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8250000476837158,8.6374998092651367,4.0199999809265137,-0.015625,242.1328125,243.30000305175781,242.94810485839844,249.02999877929688,2,2
2021-06-24 10:11:38,38.390625,37.935546875,35.712890625,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6125001907348633,4.0300002098083496,-0.015625,242.1328125,243.30000305175781,242.94810485839844,249.21000671386719,2,2
2021-06-24 10:11:39,38.390625,37.935546875,35.712890625,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6374998092651367,4.0100002288818359,-0.015625,242.1328125,243.30000305175781,243.03836059570313,249.83999633789063,2,2
2021-06-24 10:11:40,38.390625,37.935546875,35.712890625,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6125001907348633,4.0300002098083496,-0.015625,242.1328125,243.30000305175781,242.94810485839844,249.30000305175781,2,2
2021-06-24 10:11:41,38.390625,37.935546875,35.712890625,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6000003814697266,4.0300002098083496,-0.015625,242.1328125,243.30000305175781,243.03836059570313,249.38999938964844,2,2
2021-06-24 10:11:42,38.390625,37.935546875,35.712890625,26.975000381469727,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.5749998092651367,4.0300002098083496,-0.015625,242.1328125,243.30000305175781,243.03836059570313,248.22000122070313,2,2
2021-06-24 10:11:43,38.390625,37.935546875,35.712890625,26.975000381469727,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.5749998092651367,4.0199999809265137,-0.015625,242.1328125,243.30000305175781,243.03836059570313,248.49000549316406,2,2
2021-06-24 10:11:44,38.390625,37.935546875,35.712890625,26.975000381469727,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.6125001907348633,4.0199999809265137,-0.015625,242.1328125,243.30000305175781,243.03836059570313,249.1199951171875,2,2
2021-06-24 10:11:45,38.390625,37.935546875,35.712890625,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.6125001907348633,4.0300002098083496,-0.015625,242.1328125,243.44999694824219,243.12860107421875,248.75999450683594,2,2
2021-06-24 10:11:46,38.390625,37.935546875,35.712890625,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.8000001907348633,4.0199999809265137,-0.015625,242.1328125,243.44999694824219,243.03836059570313,252.99000549316406,2,2
2021-06-24 10:11:47,38.390625,37.935546875,35.712890625,26.975000381469727,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.875,4.0300002098083496,-0.015625,242.1328125,243.30000305175781,243.03836059570313,255.33000183105469,2,2
2021-06-24 10:11:48,38.390625,37.935546875,35.712890625,26.975000381469727,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.9125003814697266,4.0199999809265137,-0.015625,242.1328125,243.30000305175781,243.03836059570313,256.95001220703125,2,2
2021-06-24 10:11:49,38.390625,37.935546875,35.712890625,26.975000381469727,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.9125003814697266,4.0100002288818359,-0.015625,242.1328125,243.14999389648438,243.03836059570313,256.95001220703125,2,2
2021-06-24 10:11:50,38.390625,37.935546875,35.712890625,26.975000381469727,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.9125003814697266,4.0300002098083496,-0.015625,242.1328125,243.14999389648438,243.03836059570313,256.8599853515625,2,2
2021-06-24 10:11:51,38.390625,37.935546875,35.712890625,26.975000381469727,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.9125003814697266,4.0300002098083496,-0.015625,242.1328125,243.14999389648438,243.03836059570313,256.8599853515625,2,2
2021-06-24 10:11:52,38.390625,37.935546875,35.712890625,26.975000381469727,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.8999996185302734,4.0300002098083496,-0.015625,242.1328125,243.14999389648438,242.94810485839844,256.76998901367188,2,2
2021-06-24 10:11:53,38.390625,37.935546875,35.712890625,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.8999996185302734,4.0399999618530273,-0.015625,242.1328125,243.30000305175781,243.03836059570313,256.67999267578125,2,2
2021-06-24 10:11:54,38.390625,37.935546875,35.712890625,26.987499237060547,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.8999996185302734,4.0100002288818359,-0.015625,242.1328125,243.30000305175781,243.03836059570313,256.67999267578125,2,2
2021-06-24 10:11:55,38.390625,37.935546875,35.712890625,26.987499237060547,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.9125003814697266,4.0199999809265137,-0.015625,242.1328125,243.30000305175781,243.03836059570313,256.5,2,2
2021-06-24 10:11:56,38.390625,37.935546875,35.712890625,26.987499237060547,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.9125003814697266,4.0199999809265137,-0.015625,242.1328125,243.30000305175781,243.03836059570313,256.5,2,2
2021-06-24 10:11:57,38.390625,37.935546875,35.712890625,26.975000381469727,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.9125003814697266,4.0399999618530273,-0.015625,242.1328125,243.30000305175781,242.94810485839844,256.41000366210938,2,2
2021-06-24 10:11:58,38.390625,37.935546875,35.712890625,26.975000381469727,26.737499237060547,BsonNull,BsonNull,BsonNull,1.8125,8.9250001907348633,4.0300002098083496,-0.015625,242.1328125,243.30000305175781,243.12860107421875,256.23001098632812,2,2
2021-06-24 10:11:59,38.390625,37.935546875,35.712890625,26.975000381469727,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.9250001907348633,4.0199999809265137,-0.015625,242.1328125,243.30000305175781,243.12860107421875,256.23001098632812,2,2
2021-06-24 10:12:00,38.390625,37.935546875,35.712890625,26.975000381469727,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.9375,4.0199999809265137,-0.015625,242.1328125,243.30000305175781,243.12860107421875,256.67999267578125,2,2
2021-06-24 10:12:01,38.390625,37.935546875,35.712890625,26.975000381469727,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.9250001907348633,4.0300002098083496,-0.015625,242.1328125,243.44999694824219,243.03836059570313,256.23001098632812,2,2
2021-06-24 10:12:02,38.390625,37.935546875,35.712890625,26.975000381469727,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.9250001907348633,4.0100002288818359,-0.015625,242.1328125,243.44999694824219,243.03836059570313,256.23001098632812,2,2
2021-06-24 10:12:03,38.390625,37.935546875,35.712890625,26.975000381469727,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.9375,4.0199999809265137,-0.015625,242.1328125,243.30000305175781,243.03836059570313,256.23001098632812,2,2
2021-06-24 10:12:04,38.390625,37.935546875,35.712890625,26.975000381469727,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.9375,3.9900000095367432,-0.015625,242.1328125,243.30000305175781,242.94810485839844,256.1400146484375,2,2
2021-06-24 10:12:05,38.390625,37.935546875,35.712890625,26.975000381469727,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.9375,4.0399999618530273,-0.015625,242.1328125,243.30000305175781,243.03836059570313,256.23001098632812,2,2
2021-06-24 10:12:06,38.390625,37.935546875,35.712890625,26.975000381469727,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.9375,4.0399999618530273,-0.015625,242.1328125,243.30000305175781,243.03836059570313,256.23001098632812,2,2
2021-06-24 10:12:07,38.390625,37.935546875,35.712890625,26.975000381469727,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8250000476837158,8.9624996185302734,4.1100001335144043,-0.015625,242.1328125,243.30000305175781,242.94810485839844,256.41000366210938,2,2
2021-06-24 10:12:08,38.390625,37.935546875,35.712890625,26.975000381469727,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.9624996185302734,4.1700000762939453,-0.015625,242.1328125,243.30000305175781,242.94810485839844,256.5,2,2
2021-06-24 10:12:09,38.390625,37.935546875,35.712890625,26.975000381469727,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.9624996185302734,4.1700000762939453,-0.015625,242.1328125,243.30000305175781,242.94810485839844,256.58999633789062,2,2
2021-06-24 10:12:10,38.390625,37.935546875,35.712890625,26.975000381469727,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8250000476837158,8.9750003814697266,4.1399998664855957,-0.015625,242.1328125,243.30000305175781,242.94810485839844,256.41000366210938,2,2
2021-06-24 10:12:11,38.390625,37.935546875,35.712890625,26.975000381469727,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8250000476837158,8.9750003814697266,4.130000114440918,-0.015625,242.1328125,243.30000305175781,242.94810485839844,255.96000671386719,2,2
2021-06-24 10:12:12,38.390625,37.935546875,35.712890625,26.975000381469727,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,8.9875001907348633,4.119999885559082,-0.015625,242.1328125,243.14999389648438,243.03836059570313,256.23001098632812,2,2
2021-06-24 10:12:13,38.390625,37.935546875,35.712890625,26.975000381469727,26.725000381469727,BsonNull,BsonNull,BsonNull,1.8125,9,4.1100001335144043,-0.015625,242.1328125,243.30000305175781,243.03836059570313,256.41000366210938,2,2
